tax_block,tax_lot,council_district,address,bldgclass,ownername,unitsres,bbl,borocode,issue_date,violation_type_code,violation_number,violation_category,violation_type,house_maint_code_violate_count,is_tax_lien_sale_eligable,violation_count,has_tax_lien,has_violations,is_residential,unitsres_zero,zombie_score,likely_zombie,borough
5102,37,40.0,930 FLATBUSH AVENUE,K4,930 FLATBUSH LLC,2.0,3051020037,3.0,20050131,LL6291,15602,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
7915,10,45.0,475 EAST 57 STREET,W2,NAZARETH REGIONAL HIGH SCHOOL,0.0,3079150010,3.0,20150610,EVCAT1,02130,V-DOB VIOLATION - ACTIVE,EVCAT1-ELEVATOR ANNUAL INSPECTION / TEST                               ELEVATORREQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Brooklyn
2766,92,17.0,1315 RANDALL AVENUE,F5,A & M CARPENTRY DESIGNS CORP.,0.0,2027660092,2.0,19980504,LL6291,11916,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Bronx
8656,39,46.0,2260 EAST 63 STREET,A2,RUTH SIPELSTEIN REVOCABLE TRUST,1.0,3086560039,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
2766,92,17.0,1315 RANDALL AVENUE,F5,A & M CARPENTRY DESIGNS CORP.,0.0,2027660092,2.0,20000207,LL6291,10096,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Bronx
5134,8,20.0,41-01 MAIN STREET,Z3,USPS,0.0,4051340008,4.0,20230630,LBLVIO,12510,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
1305,1,35.0,355 ROGERS AVENUE,C7,219 REALTY GROUP,25.0,3013050001,3.0,19980504,LL6291,15050,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,64.0,1.0,64.0,1,1,1,0,37.0,1,Brooklyn
7760,47,45.0,5608 AVENUE H,S3,SHIMAN FAMILY TRUST,3.0,3077600047,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,0,0.0,0,Brooklyn
5044,1,40.0,215 HAWTHORNE STREET,S9,215 HAWTHORNE STREET CORP,4.0,3050440001,3.0,20230630,LBLVIO,31452,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,19.0,1.0,19.0,1,1,0,0,14.5,1,Brooklyn
6486,55,24.0,141-15 68 DRIVE,A5,KING CHAU CHAN,1.0,4064860055,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7230,11,24.0,80-37 SURREY PLACE,A2,SILVERMAN HELEN,1.0,4072300011,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7852,36,46.0,1413 EAST 54 STREET,A9,"WEERBROUCK, PATRICIA R",1.0,3078520036,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
925,55,38.0,845 43 STREET,D1,AMHERST LEASING LIMITED PARTNERSHIP,58.0,3009250055,3.0,no violations,no violations,no violations,no violations,no violations,10.0,0.0,10.0,0,0,1,0,5.0,0,Brooklyn
4217,11,50.0,113 9 STREET,A1,DENNIS AMATO,1.0,5042170011,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
4649,17,41.0,288 EAST 95 STREET,C3,288 E 95 PROJECT LLC,4.0,3046490017,3.0,20180207,AEUHAZ1,00391,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,46.0,1.0,46.0,1,1,1,0,28.0,1,Brooklyn
5387,85,39.0,597 EAST 3 STREET,V1,597 E 3 MANAGEMENT CORP.,0.0,3053870085,3.0,20110504,AEUHAZ1,00258,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
513,5,49.0,560 BAY STREET,K4,"STATEN ISLAND BEACH, LLC",0.0,5005130005,5.0,20211102,BENCH,00822,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Staten Island
5141,17,20.0,43-34 COLDEN STREET,C0,"RAO, GURU RAJA G",3.0,4051410017,4.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Queens
5101,6,40.0,2022 CHURCH AVENUE,K1,ELSAID REALTY LLC,0.0,3051010006,3.0,19950127,ES,1401N,V-DOB VIOLATION - ACTIVE,ES-ELECTRIC SIGNS                                                  NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
5352,2,13.0,2845 WATERBURY AVENUE,B1,"CALHOUN, WILLIAM",2.0,2053520002,2.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Bronx
6533,26,24.0,144-40 68 AVENUE,A5,68TH AVENUE IRREVOCABLE TRUST,1.0,4065330026,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
14011,76,32.0,159-24 91 STREET,A2,"PURIFICATO, PHILIP",1.0,4140110076,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5090,60,40.0,2553 CHURCH AVENUE,C2,2553 CHURCH AVENUE LLC,6.0,3050900060,3.0,19930601,LL6291,06306,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,30.0,1.0,30.0,1,1,1,0,20.0,1,Brooklyn
4223,9,50.0,54 10 STREET,B2,CAROLYN RYDEN TRUSTEE,2.0,5042230009,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
5063,7501,20.0,41-42 COLLEGE POINT BLVD,RM,UNAVAILABLE OWNER,24.0,4050637501,4.0,20190802,BENCH,01898,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,0,0,2.0,0,Queens
5297,70,39.0,1319 41 STREET,C2,ORTEGRO REALTY LLC,6.0,3052970070,3.0,20240923,LBLVIO,11710,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2.0,1.0,2.0,1,1,1,0,6.0,1,Brooklyn
4318,43,42.0,97 LOUISIANA AVENUE,B1,"RODRIGUEZ, DAMIAN",2.0,3043180043,3.0,no violations,no violations,no violations,no violations,no violations,1.0,0.0,1.0,0,0,1,0,0.5,0,Brooklyn
5122,22,20.0,134-38 MAPLE AVENUE,D1,QING XI 107 LLC,64.0,4051220022,4.0,19990219,E,9444/404853,V-DOB VIOLATION - ACTIVE,E-ELEVATOR                                                        ELEVATORREQUIRED,23.0,0.0,23.0,0,1,1,0,13.5,1,Queens
5223,3,20.0,140-18 OAK AVENUE,A2,"CHEN, YINPING",1.0,4052230003,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5350,73,39.0,1411 36 STREET,B1,EMMANUEL ROSEMIE,2.0,3053500073,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
3606,19,50.0,131 BANCROFT AVENUE,B3,"BOSCHI, YVONNE M",2.0,5036060019,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
1305,76,35.0,227 SULLIVAN PLACE,C1,227 REALTY GROUP,27.0,3013050076,3.0,20050131,LL6291,21211,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,38.0,1.0,38.0,1,1,1,0,24.0,1,Brooklyn
14027,24,32.0,160-32 90 STREET,A1,"COSTANZA, MICHAEL",1.0,4140270024,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5199,21,20.0,44-22 PARSONS BOULEVARD,I1,FLUSHING HOSPITAL & MEDICAL CENTER,0.0,4051990021,4.0,20230620,HBLVIO,01688,V-DOB VIOLATION - ACTIVE,HBLVIO-HIGH PRESSURE BOILER                                            BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
5408,255,13.0,1340 SIEGFRIED PLACE,A1,"KODRA, MIRJANE",1.0,2054080255,2.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Bronx
6797,79,24.0,71-61 159 STREET,I7,UNAVAILABLE OWNER,204.0,4067970079,4.0,20230630,LBLVIO,39160,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2.0,0.0,2.0,0,1,0,0,3.0,0,Queens
7842,33,23.0,224-06 SPRINGFIELD BLVD,C6,ALLEY POND OWNERS CORP,120.0,4078420033,4.0,20020326,LL6291,29736,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,1,0,2.0,0,Queens
4250,29,50.0,154 CANNON BOULEVARD,A2,LISA TEMPESTA TRUSTEE,1.0,5042500029,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
4994,224,20.0,140-28 34 AVENUE,C0,"CHENG, CHUEN WAI",3.0,4049940224,4.0,20080530,C,0707PS,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,1.0,0.0,1.0,0,1,1,0,2.5,0,Queens
5365,26,39.0,1550 39 STREET,C3,"1550-39, LLC",4.0,3053650026,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
7840,47,23.0,224-60 77 AVENUE,A2,"LE, DANIEL H",1.0,4078400047,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
8932,520,46.0,2660 GERRITSEN AVENUE,K1,SECTOR LLC,0.0,3089320520,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Brooklyn
16083,1,31.0,357 BEACH 70 STREET,S9,226-17 REALTY INC.,4.0,4160830001,4.0,20180406,LBLVIO,15491,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,30.0,1.0,30.0,1,1,0,0,20.0,1,Queens
7601,17,45.0,1171 EAST 37 STREET,A1,"FRANCIS, ANDREA M.",1.0,3076010017,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
7617,17,45.0,1155 EAST 35 STREET,C1,"MIDWOOD 35TH REALTY, LLC",38.0,3076170017,3.0,20200202,BENCH,00823,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,107.0,1.0,107.0,1,1,1,0,58.5,1,Brooklyn
4300,4,50.0,299 ISABELLA AVENUE,A1,"ARMAH, BARTHOLOMEW",1.0,5043000004,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
16038,70,31.0,64-08 BEACH CHANNEL DRIVE,F9,NURUN REALTY LLC,0.0,4160380070,4.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,1,4.0,0,Queens
5045,1,20.0,41-61 KISSENA BOULEVARD,O5,FLUSHING PLAZA COMMERCIAL LLC,0.0,4050450001,4.0,20250305,AEUHAZ1,00318,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
7786,45,23.0,212-02 UNION TURNPIKE,K1,ECCGP LLC,0.0,4077860045,4.0,20150303,LBLVIO,17304,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
4702,56,45.0,303 EAST 54 STREET,C2,ALZUBAYDI GROUP INC.,6.0,3047020056,3.0,19940601,LL6291,02113,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,1.0,1.0,1.0,1,1,1,0,5.5,1,Brooklyn
2835,13,49.0,HARBORVIEW PLACE,V0,"PAYNE, TURSTEE, BRIAN K",0.0,5028350013,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Staten Island
5057,5,40.0,651 ROGERS AVENUE,S2,SINGH STELLA BEARBAL,2.0,3050570005,3.0,20240923,LBLVIO,11433,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
7893,28,46.0,1747 EAST 48 STREET,B1,"DESPEIGNES, VLADIX",2.0,3078930028,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
5608,31,38.0,4414 FT HAMILTON PARKWAY,S1,"ENGELBERG, DAVID",1.0,3056080031,3.0,20150303,LBLVIO,09992,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
1305,76,35.0,227 SULLIVAN PLACE,C1,227 REALTY GROUP,27.0,3013050076,3.0,20240802,BENCH,00376,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,38.0,1.0,38.0,1,1,1,0,24.0,1,Brooklyn
2839,110,49.0,850 BAY STREET,S9,HOME REALTY HOLDING CORP.,4.0,5028390110,5.0,19970210,LL6291,40806,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,9.0,1.0,9.0,1,1,0,0,9.5,1,Staten Island
7733,43,45.0,1528 UTICA AVENUE,K1,LCL UTICA REALTY LLC,0.0,3077330043,3.0,20170109,C,CN1802RA,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,0.0,0.0,0,1,0,1,3.0,0,Brooklyn
7520,103,23.0,57-37 228 STREET,B2,"YIACHOS, CHRISTOS",2.0,4075200103,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5347,48,39.0,1471 39 STREET,B1,"39-1471, LLC",2.0,3053470048,3.0,20110624,C,CN1201EQ,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,8.0,1.0,8.0,1,1,1,0,9.0,1,Brooklyn
7833,40,46.0,5308 AVENUE K,A2,"SAINT-JEAN, MEADGEENA",1.0,3078330040,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
1240,38,36.0,750 NOSTRAND AVENUE,J9,750 REALTY HOLDINGS LLC,0.0,3012400038,3.0,19980106,LL1081,01925,V-DOB VIOLATION - ACTIVE,LL1081-LOCAL LAW 10/81 - ELEVATOR                                      ELEVATOROPTIONAL,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
7837,66,46.0,1228 EAST 58 STREET,B1,NORBERT P PHILISTIN,2.0,3078370066,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
2845,21,49.0,1050 BAY STREET,G9,AMERCO REAL ESTATE COMPANY,0.0,5028450021,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Staten Island
7617,17,45.0,1155 EAST 35 STREET,C1,"MIDWOOD 35TH REALTY, LLC",38.0,3076170017,3.0,20190802,BENCH,01555,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,107.0,1.0,107.0,1,1,1,0,58.5,1,Brooklyn
7467,36,23.0,58-43 BELL BOULEVARD,A1,LAW MAN L,1.0,4074670036,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
16042,10,31.0,420 BEACH 69 STREET,C0,420 BEACH 69 STREET LLC,3.0,4160420010,4.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Queens
4977,55,20.0,36-16 UNION STREET,K4,CHEUNG'S HOLDING CORP,0.0,4049770055,4.0,19920706,ES,ST09N,V-DOB VIOLATION - ACTIVE,ES-ELECTRIC SIGNS                                                  NONE,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
1320,38,40.0,300 STERLING STREET,A4,MAXINE BARNES REVOCABLE LIVING TRUST,1.0,3013200038,3.0,19860806,LANDMK,87-0082,V-DOB VIOLATION - ACTIVE,LANDMK-LANDMARK                                                        NONE,0.0,0.0,0.0,0,1,1,0,2.0,0,Brooklyn
16121,143,32.0,87-06 ROCKAWAY BEACH BLVD,K4,"BEACH 116TH STREET,    .",2.0,4161210143,4.0,20191108,LBLVIO,15611,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Queens
8491,39,46.0,1750 EAST 52 STREET,A1,"NECKLES, DEREFIM B",1.0,3084910039,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
15931,40,31.0,145 BEACH 59 STREET,C1,"H20 HOLDING,",13.0,4159310040,4.0,20111213,LBLVIO,21282,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,14.0,1.0,14.0,1,1,1,0,12.0,1,Queens
1774,86,36.0,615 DEKALB AVENUE,S2,FREEMAN EDDIE T,2.0,3017740086,3.0,20210414,AEUHAZ1,00239,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
1828,92,36.0,187 JEFFERSON AVENUE,S9,DBDX MANAGEMENT LLC,6.0,3018280092,3.0,20230425,LBLVIO,12443,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,13.0,1.0,13.0,1,1,0,0,11.5,1,Brooklyn
5003,11,20.0,35-05 PARSONS BOULEVARD,D4,UNAVAILABLE OWNER,54.0,4050030011,4.0,20210802,BENCH,01075,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,28.0,1.0,28.0,1,1,1,0,19.0,1,Queens
1802,29,36.0,222 LEXINGTON AVENUE,C3,LYNCH KAREN R.,4.0,3018020029,3.0,20191108,LBLVIO,11998,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,1.0,1.0,1,1,1,0,5.5,1,Brooklyn
7005,35,24.0,77-10 170 STREET,B1,"CHU, HOWARD H",2.0,4070050035,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7832,53,23.0,224-69 76 ROAD,A9,YOUNGLAND LLC,1.0,4078320053,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7376,8,48.0,2202 EAST 16 STREET,A5,MARIANGELA ALLEN AS TRUSTEE,1.0,3073760008,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
2017,25,36.0,1156 FULTON STREET,S5,"FULTON FILMS, LLC",5.0,3020170025,3.0,20150427,C,FEU30301FF,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,3.0,1.0,3.0,1,1,0,0,6.5,1,Brooklyn
5219,4,45.0,1908 NEWKIRK AVENUE,C1,"NEWKIRK NOSTRAND EAST SPE OWNER, LLC",22.0,3052190004,3.0,20170224,LBLVIO,05967,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,44.0,1.0,44.0,1,1,1,0,27.0,1,Brooklyn
5594,67,39.0,1325 42 STREET,B1,"KLEIN, CHAIM",2.0,3055940067,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
4678,57,41.0,321 EAST 52 STREET,C0,ORVILLE J GORDON,3.0,3046780057,3.0,no violations,no violations,no violations,no violations,no violations,1.0,1.0,1.0,1,0,1,0,3.5,0,Brooklyn
5622,28,44.0,1260 46 STREET,C0,"SINGER, NAOMI",3.0,3056220028,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5174,8,40.0,470 STRATFORD ROAD,D1,"470 STRATFORD HOLDING, L.I.C.",61.0,3051740008,3.0,19930816,LL6291,24788,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,21.0,0.0,21.0,0,1,1,0,12.5,1,Brooklyn
1307,14,35.0,134 SULLIVAN PLACE,C5,134 SULLIVAN PLACE LLC,4.0,3013070014,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
7168,1,24.0,73-47 180 STREET,A1,"KHAIMOV, DENNIS",1.0,4071680001,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
6828,1,48.0,1841 EAST 22 STREET,S1,"NIGRI, ALBERTO",1.0,3068280001,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,0,0.0,0,Brooklyn
5594,6,39.0,4101 13 AVENUE,K4,4101 REALTY LLC,0.0,3055940006,3.0,20191108,LBLVIO,09642,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Brooklyn
5614,7,38.0,4509 10 AVENUE,C2,"4509 TENTH,",6.0,3056140007,3.0,20091231,LBLVIO,16267,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,5.0,1.0,5.0,1,1,1,0,7.5,1,Brooklyn
4621,15,41.0,132 EAST 52 STREET,C2,"PERSAUD, RAMESH",6.0,3046210015,3.0,20000207,LL6291,21042,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,3.0,1.0,3.0,1,1,1,0,6.5,1,Brooklyn
5196,38,20.0,43-11 SMART STREET,A1,"HUANG, DONGLI",1.0,4051960038,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
16130,35,32.0,188 BEACH 84 STREET,M1,HAVEN MINISTRIES,0.0,4161300035,4.0,20130301,LBLVIO,16077,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
7786,45,23.0,212-02 UNION TURNPIKE,K1,ECCGP LLC,0.0,4077860045,4.0,20091231,LBLVIO,23034,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
2377,37,51.0,217 BRAISTED AVENUE,A5,"GIORDANO, FRANK",1.0,5023770037,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
1254,140,35.0,804 NOSTRAND AVENUE,S2,AREP CMBS LLC,2.0,3012540140,3.0,20230425,LBLVIO,14273,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
5202,22,40.0,560 EAST 17 STREET,A1,SHUI HA NG,1.0,3052020022,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
16103,136,31.0,BEACH CHANNEL DRIVE,V0,NYC DEPARTMENT OF TRANSPORTATION,0.0,4161030136,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Queens
8720,7506,48.0,70 OCEANA DRIVE WEST,R4,UNAVAILABLE OWNER,48.0,3087207506,3.0,20091231,LBLVIO,19532,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,4.0,0.0,4.0,0,1,0,0,4.0,0,Brooklyn
2839,110,49.0,850 BAY STREET,S9,HOME REALTY HOLDING CORP.,4.0,5028390110,5.0,19930604,LL6291,07941,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,9.0,1.0,9.0,1,1,0,0,9.5,1,Staten Island
821,7,50.0,310 BRADLEY AVENUE,K1,GURBINDER P SINGH,0.0,5008210007,5.0,20170906,AEUHAZ1,00568,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Staten Island
7614,46,45.0,3212 AVENUE J,A9,"ELKABATS, TAMAR",1.0,3076140046,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
5209,22,40.0,2323 NEWKIRK AVENUE,C6,NEIGHBORHOOD RESTORE HOUSING DEVELOPMENT  FUND CORP,16.0,3052090022,3.0,20090101,LL6291,09991,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,38.0,0.0,38.0,0,1,1,0,21.0,1,Brooklyn
7967,50,23.0,88-48 SABRE STREET,C3,"KAMALASANAN, SAJIMON",4.0,4079670050,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7594,6,45.0,3011 AVENUE J,S1,3011 AVENUE J LLC,1.0,3075940006,3.0,20230620,LBLVIO,39465,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
15853,39,31.0,210 BEACH 47 STREET,I7,"MDE REALTY, L.L.C.",0.0,4158530039,4.0,20180406,LBLVIO,15659,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
16121,143,32.0,87-06 ROCKAWAY BEACH BLVD,K4,"BEACH 116TH STREET,    .",2.0,4161210143,4.0,20180406,LBLVIO,18722,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Queens
